X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25
0.4280	-0.2126	-0.7440	-1.3325	-5.1716	1.7922	-0.2540	-0.5384	-0.0214	-1.4141	-3.6915	-1.3289	-2.2366	2.6453	0.1068	-0.6332	0.4152	1.6948	1.9383	0.9210	3.5220	-1.6271	-0.1469	0.7693	-2.0641
0.4639	-3.0091	-2.1419	-2.6411	-3.7397	-0.0316	1.8038	-0.3308	0.8532	0.9636	-3.0610	-0.2445	0.3519	-3.8651	-1.4574	0.4561	0.8094	-1.7466	-1.5875	0.5550	-0.8027	1.2038	0.4959	1.2257	0.2355
-1.1092	-0.3908	-0.5439	-1.1715	0.5802	-2.1699	-0.3431	-0.7132	-1.6407	0.1651	-2.7219	0.4353	0.5293	1.0571	1.2196	1.6563	-0.1419	1.8206	-2.7312	2.6958	0.2162	-0.2397	0.7372	-1.8524	0.4413
0.4160	0.7577	1.1472	1.6968	3.0338	-2.3799	1.8501	1.3025	-0.1952	-1.8936	0.0296	-0.7543	3.0754	0.3148	1.0330	-0.1467	-3.1971	-1.4436	0.5955	0.4399	-1.3379	2.3451	1.5998	1.3762	3.3974
0.2336	2.6702	0.5796	-0.3244	-1.9720	1.7608	-1.0088	-0.9955	0.6886	1.2787	-0.3465	0.3756	0.3309	3.5616	-0.8990	0.4394	-3.6505	-3.7676	0.1341	1.3743	1.1106	-2.8847	-2.4001	0.6535	-1.1481
-0.3980	0.9644	2.4230	-1.7513	1.4056	1.7230	-0.8059	0.6287	0.7013	0.6594	0.5843	-0.9376	0.3836	-0.5997	1.2945	-0.5175	-1.8841	0.9180	-1.3031	-1.6043	-0.5649	-0.9675	-0.9234	-0.4767	-1.0373
-0.9905	-0.3606	0.3253	-2.0207	-1.6927	-2.5616	-0.6226	-0.2763	0.1633	0.4899	-0.5093	-0.3072	0.6575	-0.3540	0.4703	-0.8136	-2.5071	-0.3092	-1.7547	0.9272	-5.5503	-0.0777	1.0394	-2.9816	-1.4056
-0.3638	-0.4082	0.7479	-0.3261	-0.2970	1.2688	-1.0111	1.2566	-1.5286	-2.3116	-0.4306	-0.0066	-0.3038	-1.8007	0.4409	-1.1196	-1.2666	0.2173	-0.0006	1.7691	-0.3310	2.5010	0.7976	2.5865	0.7959
-0.4275	1.0687	-0.6661	-0.6688	-0.3029	0.0468	0.0537	-0.5288	-0.2221	0.2532	-1.5426	0.2803	-0.4931	2.6117	3.4748	1.2371	-2.6667	-1.4401	0.4296	-0.0054	1.4328	-2.8738	-0.6846	-1.9172	-0.7220
1.2332	0.1310	-0.3528	-2.4889	-0.0917	-2.6310	-2.7224	2.1187	2.9952	-2.2887	1.0188	-2.8660	-0.6799	-3.2807	-1.7966	0.7474	-1.4297	-1.7557	-0.2525	1.0457	4.3131	-2.6352	-2.1327	0.1981	-1.2055
-0.6883	1.1226	0.4051	-1.2437	-0.5575	-0.7311	2.0839	1.1813	-0.0201	1.4236	-2.9588	1.2923	1.7223	0.4668	3.6636	1.3683	0.4062	-0.4936	-3.6840	2.3366	1.0018	1.0707	-1.0540	0.7601	2.0955
1.0726	1.9966	-0.8689	0.2211	1.5817	-1.1522	-1.0813	-0.4827	-1.9111	-0.3465	0.8548	-0.1015	-0.7287	0.6183	0.5894	0.8225	2.3540	-0.0242	0.8562	3.6467	0.0909	-0.2688	-0.2601	-2.0723	1.1412
1.4052	0.1549	-1.3603	1.9400	3.5562	0.8774	0.4878	-0.5199	-0.1081	5.5259	-1.6819	-1.1221	-0.5537	-2.0321	1.4820	-0.4376	-1.7129	-0.6248	-1.2076	-1.2279	0.9275	-0.3591	0.7426	0.4426	-0.7059
-1.9328	-0.7192	0.0526	1.7007	-1.1201	-1.8505	-2.1818	0.0959	0.3937	-3.1848	-0.8374	-0.1456	1.7556	1.5899	0.6677	-2.2052	-3.2017	1.4218	0.4387	-2.4385	-0.2274	3.9234	2.9960	-0.2789	2.6548
-2.0803	0.8444	-1.5451	-2.0100	0.0221	2.5358	1.5071	2.0832	2.6646	2.6430	-2.7604	-0.1172	0.4448	0.2992	0.1436	-1.0558	-0.5956	-1.0229	-0.9991	0.1006	-0.9162	2.7440	2.3030	-2.3365	2.0842
-0.4895	0.2593	1.5885	3.2292	2.0702	-1.6673	-3.8722	1.7290	0.2545	-1.0026	0.5558	-0.8412	1.1899	-0.4149	0.1666	-0.7425	-0.2940	-1.4860	-2.0923	0.0598	1.2026	-1.1746	-1.4055	3.3512	1.0778
-0.7755	-1.8699	-0.0181	0.5256	-2.5648	-2.8741	0.8715	-2.7474	0.9186	0.1336	1.2865	0.2964	1.1883	0.4715	-0.1867	1.2381	2.5331	-3.7541	2.5587	1.0227	4.0735	-2.3113	-1.5618	0.3726	-0.1169
1.0297	-2.5148	0.1665	3.9329	1.9835	3.0153	-2.1656	-0.9033	-0.6039	2.7021	-0.1930	-0.1686	-1.7159	1.3453	0.1416	-0.1290	0.3481	0.5070	0.7968	0.0863	0.3163	0.0191	0.5262	1.7343	-0.8869
0.7347	-2.6914	-1.0644	-1.1784	-2.3224	0.1592	0.4722	3.3611	3.3838	-2.6762	1.0955	1.0710	-1.2109	2.5123	-0.8382	-0.4770	-3.4062	1.1162	-0.1097	-0.2709	-1.2524	0.9021	-0.8472	-0.7009	2.5944
-0.4865	-0.4190	1.5361	1.6172	0.9108	-0.8190	1.0571	-2.4366	0.8560	-3.9836	-0.1209	-0.8227	-2.7968	0.5989	-0.6219	-0.6179	3.2718	-1.5916	1.2036	-0.4209	0.6000	1.2499	-0.8374	0.4077	0.1380
-0.0396	0.4301	0.5792	-0.4742	0.8961	-1.0173	1.9038	-0.3848	-0.3450	-3.1189	1.2199	-0.3993	1.4819	-1.5065	-0.1294	1.8667	2.1895	-1.3700	3.3652	4.4024	4.9416	-1.6904	-2.1416	1.1520	-2.3473
1.6671	0.8864	-0.2628	2.2791	-0.6876	0.1509	-0.1393	3.2519	0.9450	-0.6644	0.8954	1.5355	-1.3491	0.4531	0.6252	0.4161	-1.3243	-1.2213	2.2201	4.0771	1.3902	-3.8031	-1.1760	-0.4153	-1.2800
-0.3891	-1.6769	0.8390	-0.4812	2.5282	2.2975	0.2844	1.8528	-1.9902	-1.4625	1.2923	0.9746	0.0192	-1.7404	1.3001	0.8157	-2.5635	1.8621	1.2807	0.6007	2.0076	-0.4208	-1.7055	0.5786	-0.3462
0.2785	1.4996	0.6142	-3.7350	1.6675	-1.5415	-2.5321	0.7636	-0.8050	0.3989	0.5449	-0.0967	-0.9309	-1.1921	0.3238	0.4569	-1.0779	1.6708	1.5148	-1.5257	0.8970	-0.9261	-0.8500	-1.1482	0.3617
-1.5768	1.2505	-0.5626	-2.0390	-1.9072	2.0268	-2.8780	-1.5369	2.2423	0.8857	-1.6220	0.1528	3.0568	2.0795	-1.2425	-1.6865	1.9382	-0.8414	1.1548	-0.2396	1.6433	-0.7462	-1.8108	-3.1893	-4.2763
1.0974	3.2925	-1.3782	-0.3887	-4.9148	-0.2572	-0.0596	1.1484	0.7357	1.1647	-0.2107	-0.9020	0.0903	-3.3961	1.8123	-1.0587	-0.6804	-0.0718	-0.0945	-2.3998	0.3267	1.0719	-1.3758	-0.3236	2.3259
1.5832	-0.1855	-2.0764	1.2163	-0.8598	-1.3665	-0.3422	-0.3989	-0.1205	-2.2868	-0.4598	0.2022	1.3932	-0.8148	0.9819	-1.1992	-0.6271	0.0559	2.7684	0.7286	1.0293	-0.0946	0.6215	-0.3474	0.1833
-0.3605	-0.4024	1.5105	-2.3648	-2.0547	1.6905	-1.2068	2.1540	-1.6467	0.6428	1.6988	-1.3401	-2.1633	-1.4960	-1.8328	-0.3273	-1.0920	2.6097	0.5703	-2.6544	1.2181	0.1692	1.5284	-0.6125	2.0547
-1.3754	-0.9788	0.5209	0.1345	0.6861	-1.1497	-0.3538	1.0698	-1.3762	-0.3335	3.1095	-0.6745	2.5527	-0.1735	-0.2677	0.9580	0.6670	2.3163	3.8078	2.3113	1.5647	-1.4738	0.8333	-0.1771	1.9943
0.6944	-1.8378	0.1963	1.5410	1.0147	0.0030	-2.3454	-1.4031	-0.1833	2.9417	-4.6745	-0.9149	-0.5738	1.2638	1.3601	-1.2430	-0.3933	-0.3159	1.1314	-0.1798	-0.1127	-0.0751	0.7001	1.3855	-2.1253
0.6042	-0.6980	-0.7336	-0.1607	2.7069	-1.1317	-0.3778	-0.4582	-0.5352	-0.9046	0.8264	1.6482	0.1903	-1.4987	1.3696	1.4900	2.0802	-2.0233	0.2846	2.6333	2.9109	-2.7709	-2.7548	2.2389	-2.0818
0.2967	1.6864	-0.3052	-0.4475	-0.7723	-2.1453	-2.3122	0.6977	0.5522	-2.8120	-0.8414	0.6449	-0.6715	-2.1498	1.4884	-0.5434	-2.9298	1.1781	-2.3084	-2.6040	-2.7537	-0.4981	0.4423	2.5429	0.8881
0.5741	0.0924	1.3407	1.1056	1.2046	0.1481	-2.8006	1.1676	0.8830	-1.0735	0.4757	1.1236	-0.7438	-1.6562	-2.5231	2.4631	2.1832	0.1156	1.2863	1.2039	1.1064	-2.3854	0.3787	-0.8797	1.0075
1.2337	1.8331	-1.6340	-3.2867	-2.4715	1.3903	4.0153	-0.5903	-0.1823	2.0294	-1.1059	-0.2570	0.7361	0.5965	-0.4901	-0.3567	1.5122	-0.1512	1.0769	0.0533	0.6360	0.6673	-0.3887	-1.6582	0.2095
-2.2884	-0.2610	-0.1700	2.3923	5.1158	0.1745	0.4443	-1.2444	-0.8951	-0.9935	2.1581	-1.0493	-1.2202	3.7632	0.6165	0.7777	1.3175	1.8233	2.3589	-1.6549	-3.4081	1.0114	2.1670	-2.5061	-0.2627
-0.9373	-1.2660	-0.0847	1.0665	1.4112	-1.1122	1.7632	-0.1552	-1.0050	0.8815	0.5782	1.8478	0.9470	-0.9670	-0.3179	-1.9517	-3.6175	4.0235	-3.7510	-1.8267	-4.8541	0.3000	1.6348	-0.5908	2.9977
-1.2238	-0.4764	-0.2834	-2.8033	-2.3455	0.4315	1.9578	-2.0226	-0.6055	1.2895	-0.8247	0.9040	0.7236	-0.5909	-1.3015	-2.1100	-2.2432	2.5417	-1.2562	-4.6114	-2.0606	1.2826	-0.9370	-0.8984	0.3078
-0.2668	-3.0929	1.5315	-0.3743	1.3703	-1.9063	0.6101	-0.0313	0.1464	-1.0607	-0.0411	0.0521	1.8492	-2.6075	-0.5295	-2.0504	-3.3471	-2.6454	-0.7826	-2.2832	-1.4680	0.4208	1.6664	-0.1678	1.8521
-1.7865	0.3043	1.0438	-0.5396	2.6888	-0.2982	1.4599	1.0979	-1.1059	1.2709	-0.3166	-0.1118	0.3228	-2.1668	1.2571	0.5966	-1.8579	-0.8084	-2.7016	-2.4719	-0.4433	-0.5899	-0.8768	3.8209	0.6841
0.2210	-0.1351	-2.4930	-1.9163	0.4541	1.3603	-0.9380	-0.1867	2.0634	2.7804	-1.6130	0.2287	-2.4442	1.7860	2.2875	0.6233	1.1733	1.4245	1.9806	2.0671	1.0282	-2.5428	-1.4120	-0.6836	0.3398
1.1190	0.2945	0.2850	1.9997	-0.6610	-3.4781	1.6061	0.1432	0.2389	0.3591	-1.5960	-0.5745	1.2854	0.7285	2.0039	1.7639	2.0758	-0.1242	2.9442	1.4384	4.5905	-2.1082	-1.6297	1.8947	-3.0565
1.5349	-0.3500	-0.2065	-0.0974	-1.7787	-0.6964	-0.4009	0.7024	-0.9868	-0.6396	-1.5131	1.7298	2.0825	-1.1109	3.0121	0.1845	4.2869	0.9514	-0.7939	1.8323	2.2338	3.6368	0.7908	0.3078	0.7677
-0.2077	0.1627	-0.0646	0.0887	-1.1674	-3.6367	-2.4663	1.1408	-2.0560	-0.6624	0.6483	0.4880	-2.0419	0.7403	-0.5747	-0.2512	3.5334	-0.1505	1.7768	-1.5026	0.2477	-1.9745	0.1184	-1.0115	-0.7317
0.0573	-2.3105	0.8438	-1.5111	-1.6000	5.2021	4.4647	0.4101	1.2920	2.9676	-2.4931	0.5300	0.6223	-0.0560	2.2673	0.1358	-1.8345	0.8589	1.6620	-2.0309	1.5296	-3.1687	0.3466	0.5882	0.1488
-0.6590	1.2305	2.6615	2.5952	3.3853	-4.0531	-2.0511	-1.3584	0.8888	-4.7494	2.6801	0.8164	1.7529	-0.0056	-0.5982	1.2211	-4.2245	-2.8399	0.1210	-2.1010	-1.0943	1.7334	0.2568	-0.3935	-2.2049
0.8519	-1.2033	-0.9695	-0.8103	-0.1768	-1.8300	-0.6255	0.6620	0.7108	-0.9823	1.8148	1.9683	0.3661	-1.6550	0.8447	2.4280	1.8984	-3.9790	4.4991	3.1661	3.3748	0.3008	-1.2067	1.5857	-2.8811
-0.5370	-0.0080	-2.4313	-0.2822	-1.8890	1.9177	-0.3878	-1.0077	-1.2076	-0.0892	-1.7916	-0.1293	-1.0017	-0.8361	1.3913	-0.2606	-1.4745	0.3425	2.4390	1.1864	-1.5434	0.0195	-0.2392	-0.4542	1.3394
-0.9324	1.6922	1.8224	1.4383	0.7605	-0.9444	1.0474	2.5302	0.4117	-2.5036	-1.0751	1.2341	-1.0796	1.3190	0.2425	1.4412	-0.3415	0.4257	2.0593	2.0627	4.9219	-1.5573	0.4133	-1.2619	-2.3630
-0.4382	-0.7504	-0.3849	-1.5474	2.3485	-0.0571	1.5787	-0.9904	0.0066	-0.8698	-2.3501	-2.0191	0.5847	0.8027	0.4615	-0.3525	0.7436	1.8728	1.3183	1.9312	-1.2135	0.2211	-1.1090	2.2774	1.7731
-0.0907	-3.2612	-1.0895	2.1244	-4.3488	0.6431	2.3141	0.4612	0.9460	2.4486	-0.5588	-0.7868	0.8941	-0.3634	0.7081	-0.9578	-1.2480	0.5377	1.0895	1.4492	1.0252	1.6691	1.1678	0.5132	1.6753
-0.1762	-1.6851	0.6217	-1.8121	-3.2608	0.7756	1.6109	-1.6449	-2.4836	0.2519	-2.1800	-1.0234	1.7444	2.6105	-1.1264	-1.0534	-1.0806	0.3409	0.3785	0.0962	-4.6084	2.4419	3.5087	-0.2838	-3.9805
-1.6256	-0.0196	-1.4604	-0.1855	0.1896	1.9259	2.7403	0.1871	0.8395	-2.3336	-1.1633	-0.2994	2.7832	-2.1852	2.3714	1.9489	1.3809	0.6382	-2.0669	-0.0802	-0.1872	0.4359	1.0930	-0.5214	0.7270
0.7440	-0.6516	-1.6709	-1.4678	-1.1653	-2.3515	-1.1649	1.0024	-0.6491	-0.3800	-1.5272	-1.4743	-1.5991	-0.6981	-2.3246	-1.2510	0.7988	0.7015	-2.0066	-2.1177	-0.8482	0.6759	0.0069	2.2784	1.8864
0.7019	-1.8194	1.8402	-0.1030	3.3954	0.0549	-0.2925	-2.2699	-1.3195	-2.9590	0.9469	-0.2475	-2.8483	0.1224	-3.3609	-0.6807	1.0755	0.5783	1.5652	-2.5626	2.2546	-1.2563	-2.2538	0.6337	0.6809
0.7806	-1.1263	-1.4850	2.1748	-1.0924	-0.7533	-1.4355	-0.0829	-0.6041	-0.7100	1.4544	-1.5950	1.2248	2.8662	-1.0953	2.7321	0.8793	-1.6536	2.5678	1.8811	-0.0466	-0.8856	-0.7799	0.8386	-1.3794
-0.7887	2.2643	0.9750	-1.1634	0.7567	-3.4943	1.6843	1.3129	-0.2376	4.2912	-0.5926	0.3093	-0.4727	-0.9074	-0.7802	1.8806	2.5162	-1.6064	3.1666	-0.3718	1.3793	-2.0450	-1.2697	-2.1323	0.1155
-0.6247	-1.0617	-1.8850	-1.4188	-4.2435	0.3308	0.7240	-0.7802	-0.8907	2.5393	-0.7926	1.0082	-1.3918	-0.2762	3.7776	0.0112	-0.0321	-0.4048	-2.4691	1.1323	1.0666	-0.6721	-0.2756	1.8352	-2.3204
-0.7512	1.7244	1.3094	0.5594	0.6619	0.0501	0.0090	2.0003	0.0193	1.6403	1.0281	-0.2228	-0.4806	-1.9655	0.5238	0.0621	2.8475	-1.1653	1.9768	2.2110	0.7309	-0.2099	0.4267	0.3251	0.5178
-0.9531	0.9046	-0.5440	-0.3966	-0.0043	-1.0564	1.7758	1.0291	0.7607	-1.0652	0.2517	-0.3160	0.9181	-2.5275	0.6137	0.0169	2.1959	0.5580	0.0201	-1.3097	-2.2137	0.2751	0.9983	0.7947	0.3408
1.6970	-0.3507	-3.3554	-0.0717	-2.4862	2.0412	2.7538	-0.5605	-1.1689	3.1127	0.1967	0.8701	0.6273	1.9686	-1.0964	-0.1490	-0.1346	1.6490	-1.6129	0.6117	-0.4045	1.3092	-0.7865	0.5173	2.3419
-2.1649	0.3524	-2.0615	-1.6436	-0.9296	1.3903	1.2572	-0.3959	-2.9240	1.3414	1.0894	1.1470	-0.2071	0.6046	0.9697	-0.9579	0.3588	-0.1673	1.8317	-0.1795	-1.6872	0.0281	0.7200	-1.1456	1.5806
0.3193	-1.1415	0.0174	5.3663	-0.3442	0.5365	1.0422	0.2869	-0.1373	1.9829	-1.2795	-0.0862	-1.8366	0.0774	-2.1929	2.3282	0.3165	-0.8652	-1.2251	0.0733	1.5410	-0.1084	-2.5634	2.5447	0.7344
1.7741	3.1745	-1.8316	-3.1467	-1.7517	2.4145	1.3700	-0.0508	0.2913	7.4340	-3.4802	-0.6286	-0.8996	-0.9816	-0.7324	-1.4054	-2.6203	0.5810	1.1784	-1.5382	-4.2517	-0.2004	1.4247	1.8824	0.2920
-1.7868	-0.0276	-0.1639	-0.3982	0.5268	-1.8808	-2.0447	2.5419	0.4365	-0.9258	-1.1034	1.0638	3.0459	-0.2113	0.7407	1.1656	2.3742	0.8487	2.0723	-1.4236	1.4965	0.4905	0.4311	-0.6289	2.7492
0.5132	-1.2636	2.9657	2.0993	-0.4651	-1.0669	-2.8991	0.0660	0.3375	-2.1936	0.5837	-1.3947	-1.0584	2.7224	-2.4968	0.7432	-1.2609	-2.7628	-0.0958	0.8394	-0.3235	2.7977	1.1727	-0.3422	0.0837
0.9259	-0.2015	-1.3520	-1.0201	-3.7268	-0.5903	0.7468	0.4198	0.0063	0.6335	-1.4301	1.1142	0.6390	0.3731	0.2749	-2.8996	-2.8553	0.3870	-1.0057	-3.0927	2.4649	1.3118	-1.6184	0.0394	-0.0019
-0.6145	-1.5698	2.4740	-0.9064	0.3952	-2.3295	-2.6477	-2.4203	1.1101	0.9322	-0.4031	-0.1276	1.8980	-0.7836	-1.3532	2.3196	1.8709	-1.0244	1.0878	1.9798	1.6389	-3.5327	0.7295	-0.4690	0.5273
-0.2269	0.0661	-1.0994	-0.6854	-2.0076	0.5804	-0.3628	-1.6149	0.6314	0.7163	-1.9752	-0.4733	0.9455	-0.8376	-0.1528	1.1193	-1.2864	0.3635	0.5900	3.1692	1.2538	0.5840	-0.0071	1.7800	-3.5052
-0.2369	1.0900	0.3377	0.8383	-2.4339	-1.2689	-0.5193	-0.1895	-0.3998	-1.0086	0.2892	-1.0289	2.6477	1.0684	3.5571	1.1404	2.2328	0.7411	-0.8517	1.1363	1.3053	0.8301	-2.0538	-0.4974	-4.1886
-1.7321	0.6529	1.7915	-0.3652	0.7164	0.0747	1.3983	0.2950	-1.9837	-0.2304	-0.4226	-0.1133	1.9124	-0.4544	0.9059	1.0592	-2.3892	-0.7317	-1.7525	0.1604	0.1917	0.8838	1.3016	0.7050	-1.1324
0.8100	-0.2129	-1.0164	-0.3116	-2.8143	0.8226	1.6301	0.7727	-1.5814	0.2847	-1.9438	-0.3315	-1.8350	-0.7609	0.8618	1.7403	1.1842	0.0349	1.1531	2.7753	-0.2379	-2.5069	-1.3160	2.1502	-2.5128
0.7443	1.4239	0.5160	1.0177	3.0425	1.9687	0.3857	-0.1651	1.0882	3.0240	-1.4201	-0.8826	-0.3811	-1.9182	0.0514	-2.4131	-2.2477	-0.0551	-1.4293	-2.2077	-1.5320	0.8839	2.0501	-2.2855	-2.4289
-0.5879	1.2534	1.2005	0.6566	2.6527	-0.3760	-1.1330	0.1580	0.1395	-0.5792	-1.5303	-0.5546	0.3180	-0.8112	-0.6929	0.9104	2.7951	2.5145	1.9180	2.2034	1.7104	-0.9004	1.2316	-2.9661	-2.1124
-0.9225	-0.3809	0.4400	1.9189	-0.3219	-1.5939	0.7796	1.0550	2.2572	-0.5940	-0.3722	1.6332	3.4667	-4.2799	-0.9582	-0.6502	-0.0480	1.2165	-1.1024	1.3163	0.5718	-2.8714	-1.1893	1.0556	1.9544
-0.3182	-0.0526	0.1659	1.0879	0.9533	-2.1927	2.8247	-1.2271	0.5717	-1.4511	1.3818	-1.1718	-0.2238	2.4785	-0.4605	0.0735	2.7947	-1.0049	-1.4366	0.6414	0.0013	-1.1953	0.5586	1.0126	-0.0155
-0.0548	-2.0193	-0.5171	-3.0746	-1.2026	2.6638	0.9983	-2.0695	0.3981	2.0929	2.3871	1.0443	1.2959	-1.9129	-0.9141	-1.1701	-3.6291	0.1068	-0.3865	0.9112	-2.0249	-1.3303	2.0903	1.1063	1.2966
0.1383	0.6875	-0.8236	-3.0276	-1.9898	0.9510	-0.1497	0.5916	-0.1147	1.3033	-0.8211	0.6987	-1.5870	0.2400	0.4060	1.2300	-1.0073	-0.0172	-2.2306	0.3591	-1.3990	1.9939	-0.1929	1.9937	3.3780
1.4977	0.2403	-1.0409	0.2934	0.9528	-2.5503	0.1178	-0.4093	0.8762	0.1115	0.3127	0.7537	0.4745	0.1361	-1.1100	1.7440	1.3397	0.2138	-0.7007	-0.0726	2.0521	-0.6569	-2.4365	-3.4418	-0.2439
0.3843	1.9955	-1.4586	-2.7612	0.1972	0.2232	-0.8243	-0.6666	0.8622	0.0320	-1.5675	0.3445	-1.5199	2.7748	-2.0179	0.8932	-0.6480	-2.2000	2.2324	1.5965	-3.8667	-2.7484	2.0814	-1.9624	-3.4641
0.5069	-0.6384	1.8173	0.3479	2.5845	0.3650	-1.7771	-0.0771	-1.2466	-1.7264	-0.1447	-0.0694	2.0454	-0.0156	-0.5218	-0.1745	3.4361	-1.6161	-0.9044	2.3115	4.1721	-2.9668	-3.7499	0.9339	0.2149
0.2320	-0.6145	-0.6534	-0.4903	0.4340	0.3195	-2.6936	-1.2280	1.0484	-1.3790	1.2281	0.6208	-0.0443	-0.7993	-0.5439	2.1315	3.3467	-5.7589	-0.6237	-0.5531	0.7091	-2.2538	0.4375	2.6461	-2.4823
-0.7251	-1.1216	-1.5292	-0.2524	0.7827	-0.5023	-0.7552	0.0181	-0.5911	-0.4745	0.4299	0.2565	-1.4537	-1.8226	0.5157	2.4841	2.2993	2.5027	0.8190	1.3051	2.9503	-0.9372	-0.7359	-0.2195	0.4955
1.8236	0.2808	1.5772	4.4562	2.5438	-3.1095	-2.5400	1.6744	2.2236	-0.6650	-0.8679	0.7691	1.1702	0.5003	2.4774	-0.1576	-0.9328	-0.7787	-3.1471	-1.6714	-1.9184	3.6699	-0.7546	-0.0042	0.7533
0.7792	-0.9259	-2.9160	-2.6657	-3.4031	1.4541	1.0406	1.5589	0.0487	2.7300	-1.8311	-1.0455	-0.6061	-0.7576	0.0476	-2.7918	-3.9975	2.1093	-1.3379	-2.9587	-4.8455	3.0176	3.1484	0.1680	1.6990
-1.1558	-1.8425	0.7107	0.5207	-1.6678	2.3626	1.5890	0.7343	1.3832	-0.2059	5.0071	-1.4761	3.8068	-1.2715	-2.2897	-2.4002	-3.5848	-0.9953	-2.4462	-1.6447	-5.7671	2.9909	3.0492	-1.9647	-0.7528
0.4441	1.7193	0.0997	-1.4971	-0.4075	2.2859	1.5950	1.2190	-0.4772	-3.0408	-1.1536	1.7104	2.5606	-3.0757	-1.0419	-1.3145	-5.2654	-2.0264	-3.3319	-2.2272	3.2517	3.3379	-0.5965	0.3271	2.8073
0.0900	0.7743	0.3539	1.6219	2.8993	-2.9372	0.0225	2.1280	1.8004	-1.8629	-0.4358	0.4451	-0.4989	2.6444	-0.4251	0.4448	0.4428	1.7121	-0.3629	-0.0001	2.9654	0.3404	-0.0881	0.2508	-2.2032
0.9383	-3.5647	1.2983	0.8701	-0.0751	0.1115	1.6629	2.0319	-0.4067	0.0204	0.0975	0.0354	0.2092	0.8271	2.7269	3.8896	2.1877	-1.0650	3.1688	2.0486	1.9887	-3.2205	-1.6150	1.2850	-1.4894
-3.2789	-1.8441	1.4191	0.3737	-2.2134	-0.4507	0.7275	-3.0429	-0.4664	-0.9522	0.0893	1.0586	0.6757	1.1932	0.6742	2.0975	5.5348	-4.1184	3.6003	0.4747	3.2648	-4.2365	-3.7164	1.1857	-4.3439
0.5626	-0.6091	2.6389	0.9103	0.5335	-0.6065	-3.0743	-0.1380	0.0112	-1.6572	0.8452	-0.7458	-1.9163	-1.2690	-1.4211	-0.0091	-3.5086	-2.8577	1.2994	-3.0044	-2.5900	1.6779	0.6304	-2.6458	-1.1930
0.9069	0.9529	1.9549	-2.2572	-3.4420	-2.8393	-1.5711	1.0626	-2.7998	-1.0854	1.4212	-0.7000	1.1396	0.8715	-1.3854	1.4589	-0.1448	0.6379	-3.2230	0.9608	0.1600	-3.5720	-0.0259	0.9742	-2.7242
-0.1770	0.5460	-0.6096	-0.4840	1.2404	2.3066	2.1886	-0.2777	-1.4283	1.3998	-0.6766	-0.8557	-1.9496	-0.9868	4.1200	-0.4731	-1.9378	-1.0160	-2.8254	-0.0765	2.5983	-0.8632	0.2303	0.4353	-2.5105
2.1624	0.5376	-0.1718	-0.0421	-0.8436	-0.6464	0.4340	1.1185	0.6504	1.1594	0.8043	0.5642	-0.9141	-0.2920	2.3858	0.2484	-2.3607	2.5732	-0.2306	0.9205	-1.3337	-1.3512	-0.1338	-0.0830	2.7624
1.1878	-0.8492	-0.3307	0.4878	0.1264	3.5591	0.1338	-0.8542	2.2651	1.7365	3.0875	0.3204	-0.1347	0.2762	1.8299	2.9048	1.4276	1.6419	1.9453	1.4323	1.0394	-0.5815	-2.5178	-2.7009	-1.1975
-0.0256	1.9349	0.4763	-1.7569	1.5182	-2.0713	-1.0012	1.3562	-0.3733	-2.7080	-0.2796	-0.8158	0.4781	-2.0019	1.7423	1.3643	6.5580	-0.7699	3.0103	3.2159	0.2623	-3.5873	-0.5757	1.4382	2.3736
-0.3848	1.2464	-0.5189	-1.0530	-2.3690	-0.9289	1.1791	2.5465	1.3708	0.2906	0.3411	-0.5147	-0.4206	-1.7520	-2.6819	0.8622	-0.3429	-0.5082	1.6527	0.8072	-0.5164	-1.2025	-0.5277	1.4732	-0.7539
1.3496	-0.4685	-0.3742	-1.7474	1.9444	1.4916	2.1724	-1.3950	0.8318	3.2602	0.0459	0.4187	0.6227	1.8507	2.8191	-0.7144	-1.8641	-1.8759	1.7109	-1.4787	1.3529	3.4137	-0.6700	1.9428	3.0642
-0.1640	-1.2955	-1.2531	-0.7824	-2.6626	0.8268	1.6819	-1.3332	-0.2171	-1.7866	-0.8505	0.1713	-2.4144	-2.2283	0.7995	-0.6608	-3.9035	-0.8183	-0.8132	-0.0452	-0.1159	0.5755	0.2254	0.7502	-1.6118
1.6746	-3.2646	0.4310	0.0763	-1.0790	0.4740	-2.2116	0.4226	-0.5629	2.6408	-0.5260	-0.6539	-0.0492	-0.3248	-0.4395	-1.6031	0.2257	-0.5154	0.5644	1.7949	-3.1544	0.6767	1.4770	0.2215	2.4156
1.4924	-3.0216	-1.9789	-3.4397	-3.9604	1.1183	-2.4906	0.0273	-1.1332	-2.3687	0.4808	0.3633	-0.8384	-1.4979	-0.7777	-3.8442	-3.8290	-1.4425	-2.0903	-3.0710	-1.6106	3.6869	1.6621	0.0436	0.5139
-1.1760	-0.1836	2.9865	1.4515	0.7766	-1.5242	-3.9731	1.2308	-0.7101	-1.5834	0.7082	1.0245	2.2545	-1.6682	-1.0549	1.2928	0.8712	-0.0563	3.1803	2.2659	2.5241	-2.5039	-1.4794	1.4933	-0.4400
